Progress,Duration (in seconds),Finished,Q1,Q2,Q3_1,Q20_1,Q4,Q5,Q18,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q7_8,Q7_9,Q7_10,Q7_11,Q7_12,Q7_13,Q7_14,Q7_15,Q7_16,Q7_17,Q7_18,Q7_19,Q7_20,Q7_21,Q7_22,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_7,Q10_8,Q10_9,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q11_9,Q11_10,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q13_6,Q13_7,Q13_8,Q13_9,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q15_6,Q15_7,Q15_8,Q15_9
100,290,TRUE,24,Female,5,4,"$51,000 - 75,000",Yes,Yes,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Very important,Very important,Very important,Completely important,Very important,Completely important,Completely important,Completely important,Completely important,Rarely,Frequently,Very Frequently,Never,Frequently,Extremely,Quite a bit,Moderately,Extremely,Quite a bit,Extremely,Extremely,Quite a bit,Not at all,Extremely,Quite a bit,Moderately,Moderately,Moderately,Quite a bit,Extremely,Moderately,Moderately,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Extremely,Moderately,Moderately,Quite a bit,Moderately,Moderately,Moderately,Moderately,Moderately
100,278,TRUE,36,Female,5,3,"$100,000+",Yes,Yes,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Very important,Completely important,Completely important,Very important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Never,Rarely,Very Frequently,Never,Never,Extremely,Quite a bit,Extremely,Extremely,Quite a bit,Extremely,Quite a bit,Quite a bit,Not at all,Extremely,Extremely,Quite a bit,Extremely,Extremely,Extremely,Extremely,Moderately,Moderately,Moderately,Extremely,Quite a bit,Extremely,Extremely,Moderately,Extremely,Extremely,Extremely,Not at all,Extremely,Extremely,Extremely,Extremely,Extremely,Quite a bit,Moderately,Moderately,Moderately
100,340,TRUE,25,Male,5,2,"$51,000 - 75,000",No,No,Completely important,Very important,Completely important,Very important,Moderately important,Completely important,Moderately important,Slightly important,Very important,Very important,Very important,Completely important,Very important,Slightly important,Moderately important,Slightly important,Completely important,Very important,Completely important,Completely important,Completely important,Completely important,Rarely,Rarely,Rarely,Never,Rarely,Quite a bit,A little,Moderately,Moderately,Not at all,Moderately,Quite a bit,Moderately,Not at all,A little,Extremely,Moderately,A little,Moderately,Moderately,Extremely,A little,A little,Not at all,Moderately,Moderately,Moderately,A little,Not at all,Quite a bit,Moderately,A little,Not at all,Not at all,Quite a bit,A little,Not at all,Quite a bit,A little,Not at all,Not at all,Not at all
100,513,TRUE,23,Female,4,4,"$26,000 - 50,000",Yes,No,Very important,Completely important,Very important,Very important,Completely important,Completely important,Very important,Very important,Very important,Very important,Completely important,Completely important,Completely important,Very important,Very important,Very important,Very important,Completely important,Very important,Very important,Completely important,Very important,Occasionally,Occasionally,Rarely,Never,Rarely,Moderately,Moderately,Moderately,A little,Moderately,A little,A little,A little,A little,Not at all,Extremely,Not at all,Not at all,Extremely,Not at all,Extremely,Not at all,Not at all,Extremely,Quite a bit,Extremely,Quite a bit,Quite a bit,Moderately,A little,A little,Moderately,Moderately,Not at all,Extremely,Not at all,Not at all,Extremely,Not at all,Not at all,Not at all,Extremely
100,282,TRUE,25,Female,5,3,"$26,000 - 50,000",Yes,No,Completely important,Completely important,Completely important,Very important,Very important,Completely important,Moderately important,Very important,Completely important,Moderately important,Very important,Completely important,Very important,Moderately important,Slightly important,Moderately important,Completely important,Very important,Completely important,Moderately important,Very important,Completely important,Never,Occasionally,Occasionally,Never,Never,Extremely,Extremely,Moderately,Not at all,Extremely,Quite a bit,Not at all,Moderately,Not at all,Extremely,Extremely,Not at all,Quite a bit,Extremely,Extremely,Extremely,Not at all,Quite a bit,Moderately,Extremely,Quite a bit,Moderately,A little,Quite a bit,Quite a bit,A little,Moderately,Moderately,Extremely,Extremely,A little,Not at all,Extremely,Not at all,Not at all,A little,Extremely
100,584,TRUE,45,Female,5,4,"$76,000 - 100,000",Yes,Yes,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Very important,Completely important,Completely important,Completely important,Very important,Very important,Very important,Very important,Completely important,Completely important,Completely important,Very important,Completely important,Never,Rarely,Very Frequently,Never,Never,Moderately,A little,Quite a bit,A little,Moderately,A little,A little,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,Not at all,Extremely,Not at all,Not at all,Moderately,Quite a bit,Moderately,Not at all,Not at all,Moderately,A little,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,Not at all,Not at all,Not at all,Quite a bit
100,445,TRUE,22,Female,5,3,"$0 - 25,000",No,No,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Very important,Completely important,Very important,Very important,Completely important,Very important,Slightly important,Moderately important,Very important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Occasionally,Frequently,Frequently,Rarely,Frequently,A little,Quite a bit,Not at all,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Extremely,Extremely,A little,Not at all,Moderately,Quite a bit,Extremely,Quite a bit,Quite a bit,Not at all,A little,Extremely,Not at all,Not at all,Moderately,A little,Not at all,Not at all,Moderately,Quite a bit,Extremely,Not at all,Not at all,Extremely,A little,Not at all,Not at all,A little
100,334,TRUE,24,Female,4,4,"$51,000 - 75,000",Yes,No,Very important,Very important,Slightly important,Very important,Very important,Very important,Very important,Very important,Slightly important,Very important,Very important,Completely important,Very important,Very important,Moderately important,Moderately important,Moderately important,Moderately important,Slightly important,Very important,Very important,Slightly important,Never,Rarely,Rarely,Never,Never,Not at all,Not at all,Extremely,Moderately,Not at all,Quite a bit,Extremely,Extremely,Not at all,A little,A little,Extremely,A little,A little,Moderately,Extremely,Quite a bit,A little,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Quite a bit,Extremely,Moderately,Not at all,A little,A little,Moderately,A little,A little,Moderately,Moderately,Moderately,Moderately
100,479,TRUE,26,Female,1,2,"$76,000 - 100,000",No,Yes,Completely important,Completely important,Not at all important,Very important,Very important,Moderately important,Moderately important,Moderately important,Not at all important,Very important,Very important,Completely important,Very important,Very important,Very important,Very important,Not at all important,Very important,Not at all important,Very important,Very important,Not at all important,Rarely,Rarely,Rarely,Never,Never,Moderately,Moderately,Moderately,Moderately,A little,Moderately,Moderately,Not at all,A little,Not at all,Extremely,A little,Not at all,Extremely,Not at all,Extremely,Not at all,Not at all,Extremely,Extremely,Not at all,Extremely,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Moderately,Quite a bit,Not at all,Not at all,Moderately,Not at all,Not at all,Not at all,Quite a bit
100,575,TRUE,34,Male,5,3,"$100,000+",Yes,Yes,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Completely important,Slightly important,Completely important,Completely important,Completely important,Completely important,Completely important,Slightly important,Very important,Moderately important,Very important,Very important,Completely important,Very important,Completely important,Completely important,Never,Occasionally,Very Frequently,Rarely,Rarely,Extremely,A little,Quite a bit,Quite a bit,Not at all,Extremely,Not at all,A little,Not at all,Quite a bit,Extremely,A little,Quite a bit,Not at all,Quite a bit,Extremely,Not at all,A little,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Extremely,Quite a bit,Moderately,Not at all,Extremely,Extremely,Moderately,Quite a bit,Quite a bit,Extremely,A little,A little,Not at all
100,302,TRUE,26,Female,4,2,"$0 - 25,000",No,No,Moderately important,Moderately important,Moderately important,Slightly important,Very important,Moderately important,Slightly important,Moderately important,Moderately important,Moderately important,Slightly important,Completely important,Very important,Slightly important,Moderately important,Moderately important,Very important,Moderately important,Very important,Very important,Moderately important,Very important,Occasionally,Frequently,Rarely,Rarely,Occasionally,A little,Moderately,Moderately,A little,Moderately,A little,A little,A little,Not at all,Quite a bit,Moderately,Moderately,Quite a bit,A little,Moderately,Extremely,Moderately,A little,Moderately,Quite a bit,Moderately,Quite a bit,Moderately,Quite a bit,Quite a bit,Moderately,Moderately,Moderately,Extremely,Quite a bit,Moderately,A little,Moderately,A little,Moderately,A little,Moderately
